mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
0.9,"7 km NW of Harding-Birch Lakes, Alaska",1641655195227,1643849466610,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dhcgoa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dhcgoa&format=geojson,,,,,reviewed,0,12,ak,022dhcgoa,",ak022dhcgoa,",",ak,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 0.9 - 7 km NW of Harding-Birch Lakes, Alaska"
0.54,"3km E of The Geysers, CA",1641655038430,1641659351264,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73675691,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73675691&format=geojson,,,,,automatic,0,4,nc,73675691,",nc73675691,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01167,0.01,73.0,md,earthquake,"M 0.5 - 3km E of The Geysers, CA"
0.64,"21km ESE of Little Lake, CA",1641654757240,1641929451030,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39905999,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39905999&format=geojson,,,,,reviewed,0,6,ci,39905999,",ci39905999,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.08234,0.1,46.0,ml,earthquake,"M 0.6 - 21km ESE of Little Lake, CA"
1.74000001,"8 km ENE of P?hala, Hawaii",1641654013110,1641654201810,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72862237,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72862237&format=geojson,,,,,automatic,0,47,hv,72862237,",hv72862237,",",hv,",",origin,phase-data,",25.0,,0.159999996,135.0,md,earthquake,"M 1.7 - 8 km ENE of P?hala, Hawaii"
0.33,"11km NNW of Anza, CA",1641653743380,1641926994788,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39905975,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39905975&format=geojson,,,,,reviewed,0,2,ci,39905975,",ci39905975,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.05359,0.06,78.0,ml,earthquake,"M 0.3 - 11km NNW of Anza, CA"
1.39,"6 km SE of Marston, Missouri",1641653699740,1641826110610,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60378591,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60378591&format=geojson,,,,,reviewed,0,30,nm,60378591,",nm60378591,",",nm,",",origin,phase-data,",24.0,0.05674,0.04,87.0,md,earthquake,"M 1.4 - 6 km SE of Marston, Missouri"
0.96,"6km SSW of Gilroy, CA",1641653343230,1642028231394,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73675686,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73675686&format=geojson,,,,,reviewed,0,14,nc,73675686,",nc73675686,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.01343,0.08,55.0,md,earthquake,"M 1.0 - 6km SSW of Gilroy, CA"
2.7,"6 km ENE of P?hala, Hawaii",1641653323610,1642022523120,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72862222,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72862222&format=geojson,,,,,reviewed,0,112,hv,72862222,",us7000ga70,hv72862222,",",us,hv,",",origin,phase-data,",53.0,,0.13,126.0,ml,earthquake,"M 2.7 - 6 km ENE of P?hala, Hawaii"
2.89,"6 km S of Indios, Puerto Rico",1641653269170,1641654236705,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022008000,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2022008000&format=geojson,,,,,reviewed,0,128,pr,2022008000,",pr2022008000,",",pr,",",origin,phase-data,",15.0,0.0697,0.1,205.0,md,earthquake,"M 2.9 - 6 km S of Indios, Puerto Rico"
0.1,"59 km E of Beatty, Nevada",1641653179663,1643652646862,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832869,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832869&format=geojson,,,,,reviewed,0,0,nn,00832869,",nn00832869,",",nn,",",origin,phase-data,",5.0,0.061,0.0493,130.27,ml,earthquake,"M 0.1 - 59 km E of Beatty, Nevada"
1.7,"29 km W of Chenega, Alaska",1641652764677,1643849465882,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dgv96n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dgv96n&format=geojson,,,,,reviewed,0,44,ak,022dgv96n,",ak022dgv96n,",",ak,",",origin,phase-data,",,,0.34,,ml,earthquake,"M 1.7 - 29 km W of Chenega, Alaska"
2.0,"93 km SSE of Sand Point, Alaska",1641652339139,1643849476486,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dgtqt5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dgtqt5&format=geojson,,,,,reviewed,0,62,ak,022dgtqt5,",ak022dgtqt5,",",ak,",",origin,phase-data,",,,0.48,,ml,earthquake,"M 2.0 - 93 km SSE of Sand Point, Alaska"
1.5,Central Alaska,1641652303727,1643849465524,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dgtl2q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dgtl2q&format=geojson,,,,,reviewed,0,35,ak,022dgtl2q,",ak022dgtl2q,",",ak,",",origin,phase-data,",,,0.55,,ml,earthquake,M 1.5 - Central Alaska
0.85,"8km W of Cobb, CA",1641652241570,1641656230926,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73675681,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73675681&format=geojson,,,,,automatic,0,11,nc,73675681,",nc73675681,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.01142,0.01,71.0,md,earthquake,"M 0.9 - 8km W of Cobb, CA"
0.37,"9km WNW of Cobb, CA",1641652162040,1641654730777,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73675676,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73675676&format=geojson,,,,,automatic,0,2,nc,73675676,",nc73675676,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.008958,0.01,94.0,md,earthquake,"M 0.4 - 9km WNW of Cobb, CA"
1.6,"27 km WNW of Central, Alaska",1641652110935,1643849465245,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dgsxsn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dgsxsn&format=geojson,,,,,reviewed,0,39,ak,022dgsxsn,",ak022dgsxsn,",",ak,",",origin,phase-data,",,,0.74,,ml,earthquake,"M 1.6 - 27 km WNW of Central, Alaska"
4.6,"83 km SSE of San Jose Village, Northern Mariana Islands",1641652045047,1643037053040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gcwj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gcwj&format=geojson,,,,,reviewed,0,326,us,7000gcwj,",us7000gcwj,",",us,",",origin,phase-data,",,1.351,0.83,43.0,mb,earthquake,"M 4.6 - 83 km SSE of San Jose Village, Northern Mariana Islands"
4.7,"142 km NE of Tual, Indonesia",1641651627041,1641664241040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ga6u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ga6u&format=geojson,,,,,reviewed,0,340,us,7000ga6u,",us7000ga6u,",",us,",",origin,phase-data,",,2.455,1.06,75.0,mb,earthquake,"M 4.7 - 142 km NE of Tual, Indonesia"
0.38,"8km WNW of Cobb, CA",1641650722580,1641653231638,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73675671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73675671&format=geojson,,,,,automatic,0,2,nc,73675671,",nc73675671,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.01845,0.03,157.0,md,earthquake,"M 0.4 - 8km WNW of Cobb, CA"
1.3,"111 km NNW of Yakutat, Alaska",1641649655116,1643849476217,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dgbk6f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dgbk6f&format=geojson,,,,,reviewed,0,26,ak,022dgbk6f,",ak022dgbk6f,",",ak,",",origin,phase-data,",,,0.64,,ml,earthquake,"M 1.3 - 111 km NNW of Yakutat, Alaska"
1.09,"9km ENE of Round Valley, CA",1641649523840,1641670211738,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73675666,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73675666&format=geojson,,,,,reviewed,0,18,nc,73675666,",nc73675666,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.05773,0.05,139.0,md,earthquake,"M 1.1 - 9km ENE of Round Valley, CA"
1.7,"49 km WNW of Ambler, Alaska",1641649507100,1643849475969,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dgb2l2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dgb2l2&format=geojson,,,,,reviewed,0,44,ak,022dgb2l2,",ak022dgb2l2,",",ak,",",origin,phase-data,",,,0.53,,ml,earthquake,"M 1.7 - 49 km WNW of Ambler, Alaska"
0.0,"29 km NNW of Indian Springs, Nevada",1641648987713,1643651717309,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832868,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832868&format=geojson,,,,,reviewed,0,0,nn,00832868,",nn00832868,",",nn,",",origin,phase-data,",8.0,0.143,0.1846,261.83,ml,earthquake,"M 0.0 - 29 km NNW of Indian Springs, Nevada"
1.6,,1641648815669,1643849464975,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dg8k5e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dg8k5e&format=geojson,,,,,reviewed,0,39,ak,022dg8k5e,",ak022dg8k5e,",",ak,",",origin,phase-data,",,,0.54,,ml,earthquake,M 1.6 - 
1.8,"68 km W of Tyonek, Alaska",1641648759973,1643849464704,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dg8ctj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dg8ctj&format=geojson,,,,,reviewed,0,50,ak,022dg8ctj,",ak022dg8ctj,",",ak,",",origin,phase-data,",,,0.28,,ml,earthquake,"M 1.8 - 68 km W of Tyonek, Alaska"
0.91,"6km SSW of Port Costa, CA",1641648646160,1642109950514,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73675661,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73675661&format=geojson,,,,,reviewed,0,13,nc,73675661,",nc73675661,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.00615,0.07,57.0,md,earthquake,"M 0.9 - 6km SSW of Port Costa, CA"
0.3,"88 km NNW of Karluk, Alaska",1641648321940,1641714869050,,https://earthquake.usgs.gov/earthquakes/eventpage/av91459181,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91459181&format=geojson,,,,,reviewed,0,1,av,91459181,",av91459181,",",av,",",origin,phase-data,",6.0,,0.2,207.0,ml,earthquake,"M 0.3 - 88 km NNW of Karluk, Alaska"
0.44,"5km SW of Idyllwild, CA",1641648085810,1641777701839,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39905903,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39905903&format=geojson,,,,,reviewed,0,3,ci,39905903,",ci39905903,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.02966,0.1,72.0,ml,earthquake,"M 0.4 - 5km SW of Idyllwild, CA"
4.7,south of Africa,1641647959888,1642976193040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gcwh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gcwh&format=geojson,,,,,reviewed,0,340,us,7000gcwh,",us7000gcwh,",",us,",",origin,phase-data,",,23.63,0.77,42.0,mb,earthquake,M 4.7 - south of Africa
1.91999996,"4 km SSE of P?hala, Hawaii",1641647954130,1641648138170,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72862172,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72862172&format=geojson,,,,,automatic,0,57,hv,72862172,",hv72862172,",",hv,",",origin,phase-data,",38.0,,0.100000001,161.0,md,earthquake,"M 1.9 - 4 km SSE of P?hala, Hawaii"
1.51,"2 km NW of Ridgely, Tennessee",1641647682180,1641828731700,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60378581,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60378581&format=geojson,,,,,reviewed,0,35,nm,60378581,",nm60378581,",",nm,",",origin,phase-data,",20.0,0.02169,0.07,69.0,md,earthquake,"M 1.5 - 2 km NW of Ridgely, Tennessee"
1.05,"18km S of Trona, CA",1641647622410,1641926161058,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39905887,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39905887&format=geojson,,,,,reviewed,0,17,ci,39905887,",ci39905887,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.04328,0.13,71.0,ml,earthquake,"M 1.1 - 18km S of Trona, CA"
0.47,"12km NE of Little Lake, CA",1641647538680,1641832712931,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37377580,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37377580&format=geojson,,,,,reviewed,0,3,ci,37377580,",ci37377580,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.02479,0.13,80.0,ml,earthquake,"M 0.5 - 12km NE of Little Lake, CA"
0.73,"11km NE of Little Lake, CA",1641647511480,1641834673995,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37377628,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37377628&format=geojson,,,,,reviewed,0,8,ci,37377628,",ci37377628,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.02319,0.09,87.0,ml,earthquake,"M 0.7 - 11km NE of Little Lake, CA"
0.48,"12km NE of Little Lake, CA",1641647509390,1641834310671,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37377588,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37377588&format=geojson,,,,,reviewed,0,4,ci,37377588,",ci37377588,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.02284,0.14,78.0,ml,earthquake,"M 0.5 - 12km NE of Little Lake, CA"
0.45,"12km NE of Little Lake, CA",1641647507370,1641834488977,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37377620,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37377620&format=geojson,,,,,reviewed,0,3,ci,37377620,",ci37377620,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",5.0,0.02701,0.02,245.0,ml,earthquake,"M 0.5 - 12km NE of Little Lake, CA"
-0.17,"12km NE of Little Lake, CA",1641647492900,1641832595643,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37377596,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37377596&format=geojson,,,,,reviewed,0,0,ci,37377596,",ci37377596,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.02016,0.14,83.0,ml,earthquake,"M -0.2 - 12km NE of Little Lake, CA"
0.65,"12km NE of Little Lake, CA",1641647483190,1641832424631,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39905895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39905895&format=geojson,,,,,reviewed,0,6,ci,39905895,",ci39905895,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.0235,0.07,71.0,ml,earthquake,"M 0.7 - 12km NE of Little Lake, CA"
0.92,"20 km ESE of Kanarraville, Utah",1641647428960,1641831170550,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60476772,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60476772&format=geojson,,,,,reviewed,0,13,uu,60476772,",uu60476772,",",uu,",",origin,phase-data,",7.0,0.1357,0.08,150.0,ml,earthquake,"M 0.9 - 20 km ESE of Kanarraville, Utah"
2.24,"4 km SSE of P?hala, Hawaii",1641647330440,1641669387040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72862152,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72862152&format=geojson,,,,,automatic,0,77,hv,72862152,",us7000ga6j,hv72862152,",",us,hv,",",origin,phase-data,",43.0,,0.129999995,89.0,ml,earthquake,"M 2.2 - 4 km SSE of P?hala, Hawaii"
1.4,"Southern Yukon Territory, Canada",1641647280014,1643849475748,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dg34jl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dg34jl&format=geojson,,,,,reviewed,0,30,ak,022dg34jl,",ak022dg34jl,",",ak,",",origin,phase-data,",,,0.79,,ml,earthquake,"M 1.4 - Southern Yukon Territory, Canada"
0.65,"12km NE of Little Lake, CA",1641646856190,1641832293350,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39905863,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39905863&format=geojson,,,,,reviewed,0,6,ci,39905863,",ci39905863,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.03008,0.18,89.0,ml,earthquake,"M 0.7 - 12km NE of Little Lake, CA"
2.5,"6 km E of Adak, Alaska",1641646497652,1643849464460,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gabg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gabg&format=geojson,,,,,reviewed,0,96,us,7000gabg,",av91459156,ak022dfrobl,us7000gabg,",",av,ak,us,",",origin,phase-data,",,0.083,0.51,154.0,ml,earthquake,"M 2.5 - 6 km E of Adak, Alaska"
1.22,"23km ESE of Little Lake, CA",1641646488600,1641923955515,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39905855,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39905855&format=geojson,,,,,reviewed,0,23,ci,39905855,",ci39905855,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.07328,0.1,47.0,ml,earthquake,"M 1.2 - 23km ESE of Little Lake, CA"
2.6,"6 km ENE of Adak, Alaska",1641646445411,1643849464229,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gabf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gabf&format=geojson,,,,,reviewed,0,104,us,7000gabf,",av91459151,ak022dfrka1,us7000gabf,",",av,ak,us,",",origin,phase-data,",,0.079,0.56,133.0,ml,earthquake,"M 2.6 - 6 km ENE of Adak, Alaska"
2.4,"41 km WNW of Skwentna, Alaska",1641646151060,1643849463920,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dfqi49,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dfqi49&format=geojson,,,,,reviewed,0,89,ak,022dfqi49,",us7000ga6h,ak022dfqi49,",",us,ak,",",origin,phase-data,",,,0.46,,ml,earthquake,"M 2.4 - 41 km WNW of Skwentna, Alaska"
0.26,"2km WNW of Anderson Springs, CA",1641645957050,1642023611390,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73675656,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73675656&format=geojson,,,,,reviewed,0,1,nc,73675656,",nc73675656,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.006033,0.03,68.0,md,earthquake,"M 0.3 - 2km WNW of Anderson Springs, CA"
2.6,"66 km WNW of Anchor Point, Alaska",1641645840837,1643849463625,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dfpeqi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dfpeqi&format=geojson,,,,,reviewed,0,104,ak,022dfpeqi,",us7000ga6g,ak022dfpeqi,",",us,ak,",",origin,phase-data,",,,0.41,,ml,earthquake,"M 2.6 - 66 km WNW of Anchor Point, Alaska"
0.92,"18km ESE of Anza, CA",1641645838290,1641922755005,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39905847,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39905847&format=geojson,,,,,reviewed,0,13,ci,39905847,",ci39905847,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",45.0,0.06862,0.19,42.0,ml,earthquake,"M 0.9 - 18km ESE of Anza, CA"
2.49,"5km NNW of Pinnacles, CA",1641645525510,1643794481040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73675651,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73675651&format=geojson,1.0,2.0,,,reviewed,0,96,nc,73675651,",nc73675651,us7000ga6f,",",nc,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",61.0,,0.11,65.0,md,earthquake,"M 2.5 - 5km NNW of Pinnacles, CA"
4.4,"121 km SW of Naze, Japan",1641645443371,1643552100040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gcwg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gcwg&format=geojson,,,,,reviewed,0,298,us,7000gcwg,",us7000gcwg,",",us,",",origin,phase-data,",,0.771,0.72,92.0,mb,earthquake,"M 4.4 - 121 km SW of Naze, Japan"
1.8,"20 km WNW of Tatitlek, Alaska",1641645161371,1643849463349,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dfmx6j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dfmx6j&format=geojson,,,,,reviewed,0,50,ak,022dfmx6j,",ak022dfmx6j,",",ak,",",origin,phase-data,",,,0.5,,ml,earthquake,"M 1.8 - 20 km WNW of Tatitlek, Alaska"
1.2,"20 km E of Healy, Alaska",1641644559004,1643849463120,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022dfkscu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022dfkscu&format=geojson,,,,,reviewed,0,22,ak,022dfkscu,",ak022dfkscu,",",ak,",",origin,phase-data,",,,0.42,,ml,earthquake,"M 1.2 - 20 km E of Healy, Alaska"
1.36,"19km ESE of Little Lake, CA",1641644447730,1641922213220,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39905831,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39905831&format=geojson,,,,,reviewed,0,28,ci,39905831,",ci39905831,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",30.0,0.07592,0.14,34.0,ml,earthquake,"M 1.4 - 19km ESE of Little Lake, CA"
1.83000004,"4 km SSE of P?hala, Hawaii",1641644257370,1641644448240,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72862122,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72862122&format=geojson,,,,,automatic,0,52,hv,72862122,",hv72862122,",",hv,",",origin,phase-data,",39.0,,0.109999999,159.0,md,earthquake,"M 1.8 - 4 km SSE of P?hala, Hawaii"
1.4,"4 km ENE of Adak, Alaska",1641643698540,1641846173540,,https://earthquake.usgs.gov/earthquakes/eventpage/av91046718,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91046718&format=geojson,,,,,reviewed,0,30,av,91046718,",av91046718,",",av,",",origin,phase-data,",5.0,,0.17,246.0,ml,earthquake,"M 1.4 - 4 km ENE of Adak, Alaska"
4.5,"58 km SSE of Kastrí, Greece",1641643687125,1643794080040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ga6b,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ga6b&format=geojson,,,,,reviewed,0,312,us,7000ga6b,",us7000ga6b,",",us,",",origin,phase-data,",,1.072,0.49,80.0,mb,earthquake,"M 4.5 - 58 km SSE of Kastrí, Greece"
